ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
#country+code,#loc+name,#meta+id,#indicator+name,#indicator+value+num,#indicator+precision,,#country+name,#date+year,#survey+id,#indicator+code,,,,,,,#indicator+label+code,#indicator+label,,,,,,,,,,,
HTI,Rest of West,1095633,Median age at first sexual intercourse [Women]: 20-49,18,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2A,51703080,I,412002,1412002,Region,Rest of West,0,,0,1,SXAAFSWM2A,HTDHS2012412002,2012,DHS,,,,,1
HTI,South-East,1095644,Median age at first sexual intercourse [Women]: 20-49,18,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2A,51703080,I,412003,1412003,Region,South-East,0,,0,1,SXAAFSWM2A,HTDHS2012412003,2012,DHS,,,,,1
HTI,North,1088099,Median age at first sexual intercourse [Women]: 20-49,17.9,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2A,51703080,I,412004,1412004,Region,North,0,,0,1,SXAAFSWM2A,HTDHS2012412004,2012,DHS,,,,,1
HTI,North-East,5098687,Median age at first sexual intercourse [Women]: 20-49,18.1,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2A,51703080,I,412005,1412005,Region,North-East,0,,0,1,SXAAFSWM2A,HTDHS2012412005,2012,DHS,,,,,1
HTI,Artibonite,1080431,Median age at first sexual intercourse [Women]: 20-49,17.8,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2A,51703080,I,412006,1412006,Region,Artibonite,0,,0,1,SXAAFSWM2A,HTDHS2012412006,2012,DHS,,,,,1
HTI,Centre,6317026,Median age at first sexual intercourse [Women]: 20-49,17.6,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2A,51703080,I,412007,1412007,Region,Centre,0,,0,1,SXAAFSWM2A,HTDHS2012412007,2012,DHS,,,,,1
HTI,South,1096101,Median age at first sexual intercourse [Women]: 20-49,17.5,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2A,51703080,I,412008,1412008,Region,South,0,,0,1,SXAAFSWM2A,HTDHS2012412008,2012,DHS,,,,,1
HTI,Grande-Anse/Nippes,1080427,Median age at first sexual intercourse [Women]: 20-49,17.1,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2A,51703080,I,412009,1412009,Region,Grande-Anse/Nippes,0,,0,1,SXAAFSWM2A,HTDHS2012412009,2012,DHS,,,,,
HTI,Grande-Anse,1095658,Median age at first sexual intercourse [Women]: 20-49,17.5,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2A,51703080,I,412010,1412010,Region,..Grande-Anse,0,,0,1,SXAAFSWM2A,HTDHS2012412010,2012,DHS,,,,,1
HTI,Nippes,1095637,Median age at first sexual intercourse [Women]: 20-49,16.9,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2A,51703080,I,412011,1412011,Region,..Nippes,0,,0,1,SXAAFSWM2A,HTDHS2012412011,2012,DHS,,,,,1
HTI,North-West,1096094,Median age at first sexual intercourse [Women]: 20-49,17.9,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2A,51703080,I,412012,1412012,Region,North-West,0,,0,1,SXAAFSWM2A,HTDHS2012412012,2012,DHS,,,,,1
HTI,Camps,1095656,Median age at first sexual intercourse [Women]: 20-49,17.2,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2A,51703080,I,412013,1412013,Region,Camps,0,,0,1,SXAAFSWM2A,HTDHS2012412013,2012,DHS,,,,,
HTI,Metropolitan area,1095638,Median age at first sexual intercourse [Women]: 25-49,18.5,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2B,51703090,I,412001,1412001,Region,Metropolitan area,0,,0,1,SXAAFSWM2B,HTDHS2012412001,2012,DHS,,,,,1
HTI,Rest of West,1095654,Median age at first sexual intercourse [Women]: 25-49,18,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2B,51703090,I,412002,1412002,Region,Rest of West,0,,0,1,SXAAFSWM2B,HTDHS2012412002,2012,DHS,,,,,1
HTI,South-East,1095655,Median age at first sexual intercourse [Women]: 25-49,17.9,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2B,51703090,I,412003,1412003,Region,South-East,0,,0,1,SXAAFSWM2B,HTDHS2012412003,2012,DHS,,,,,1
HTI,North,1088098,Median age at first sexual intercourse [Women]: 25-49,18,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2B,51703090,I,412004,1412004,Region,North,0,,0,1,SXAAFSWM2B,HTDHS2012412004,2012,DHS,,,,,1
HTI,North-East,5098693,Median age at first sexual intercourse [Women]: 25-49,18.3,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2B,51703090,I,412005,1412005,Region,North-East,0,,0,1,SXAAFSWM2B,HTDHS2012412005,2012,DHS,,,,,1
HTI,Artibonite,1080430,Median age at first sexual intercourse [Women]: 25-49,17.8,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2B,51703090,I,412006,1412006,Region,Artibonite,0,,0,1,SXAAFSWM2B,HTDHS2012412006,2012,DHS,,,,,1
HTI,Centre,6317025,Median age at first sexual intercourse [Women]: 25-49,17.6,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2B,51703090,I,412007,1412007,Region,Centre,0,,0,1,SXAAFSWM2B,HTDHS2012412007,2012,DHS,,,,,1
HTI,South,1096100,Median age at first sexual intercourse [Women]: 25-49,17.7,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2B,51703090,I,412008,1412008,Region,South,0,,0,1,SXAAFSWM2B,HTDHS2012412008,2012,DHS,,,,,1
HTI,Grande-Anse/Nippes,1080425,Median age at first sexual intercourse [Women]: 25-49,17.1,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2B,51703090,I,412009,1412009,Region,Grande-Anse/Nippes,0,,0,1,SXAAFSWM2B,HTDHS2012412009,2012,DHS,,,,,
HTI,Grande-Anse,1095631,Median age at first sexual intercourse [Women]: 25-49,17.3,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2B,51703090,I,412010,1412010,Region,..Grande-Anse,0,,0,1,SXAAFSWM2B,HTDHS2012412010,2012,DHS,,,,,1
HTI,Nippes,1095636,Median age at first sexual intercourse [Women]: 25-49,17,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2B,51703090,I,412011,1412011,Region,..Nippes,0,,0,1,SXAAFSWM2B,HTDHS2012412011,2012,DHS,,,,,1
HTI,North-West,1096096,Median age at first sexual intercourse [Women]: 25-49,18,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2B,51703090,I,412012,1412012,Region,North-West,0,,0,1,SXAAFSWM2B,HTDHS2012412012,2012,DHS,,,,,1
HTI,Camps,1095674,Median age at first sexual intercourse [Women]: 25-49,17.4,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_W_M2B,51703090,I,412013,1412013,Region,Camps,0,,0,1,SXAAFSWM2B,HTDHS2012412013,2012,DHS,,,,,
HTI,Metropolitan area,1095665,Median age at first sexual intercourse [Men]: 20-24,15.7,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M20,51704100,I,412001,1412001,Region,Metropolitan area,0,,0,1,SXAAFSMM20,HTDHS2012412001,2012,DHS,,,,,1
HTI,Rest of West,1095668,Median age at first sexual intercourse [Men]: 20-24,16.3,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M20,51704100,I,412002,1412002,Region,Rest of West,0,,0,1,SXAAFSMM20,HTDHS2012412002,2012,DHS,,,,,1
HTI,South-East,1095703,Median age at first sexual intercourse [Men]: 20-24,15.9,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M20,51704100,I,412003,1412003,Region,South-East,0,,0,1,SXAAFSMM20,HTDHS2012412003,2012,DHS,,,,,1
HTI,North,1088114,Median age at first sexual intercourse [Men]: 20-24,15.8,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M20,51704100,I,412004,1412004,Region,North,0,,0,1,SXAAFSMM20,HTDHS2012412004,2012,DHS,,,,,1
HTI,North-East,5098694,Median age at first sexual intercourse [Men]: 20-24,15.6,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M20,51704100,I,412005,1412005,Region,North-East,0,,0,1,SXAAFSMM20,HTDHS2012412005,2012,DHS,,,,,1
HTI,Artibonite,1080432,Median age at first sexual intercourse [Men]: 20-24,16.3,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M20,51704100,I,412006,1412006,Region,Artibonite,0,,0,1,SXAAFSMM20,HTDHS2012412006,2012,DHS,,,,,1
HTI,Centre,6317027,Median age at first sexual intercourse [Men]: 20-24,15.8,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M20,51704100,I,412007,1412007,Region,Centre,0,,0,1,SXAAFSMM20,HTDHS2012412007,2012,DHS,,,,,1
HTI,South,1096102,Median age at first sexual intercourse [Men]: 20-24,15.5,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M20,51704100,I,412008,1412008,Region,South,0,,0,1,SXAAFSMM20,HTDHS2012412008,2012,DHS,,,,,1
HTI,Grande-Anse/Nippes,1080428,Median age at first sexual intercourse [Men]: 20-24,15.9,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M20,51704100,I,412009,1412009,Region,Grande-Anse/Nippes,0,,0,1,SXAAFSMM20,HTDHS2012412009,2012,DHS,,,,,
HTI,Grande-Anse,1095670,Median age at first sexual intercourse [Men]: 20-24,16.1,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M20,51704100,I,412010,1412010,Region,..Grande-Anse,0,,0,1,SXAAFSMM20,HTDHS2012412010,2012,DHS,,,,,1
HTI,Nippes,1095691,Median age at first sexual intercourse [Men]: 20-24,15.7,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M20,51704100,I,412011,1412011,Region,..Nippes,0,,0,1,SXAAFSMM20,HTDHS2012412011,2012,DHS,,,,,1
HTI,North-West,1096097,Median age at first sexual intercourse [Men]: 20-24,15.5,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M20,51704100,I,412012,1412012,Region,North-West,0,,0,1,SXAAFSMM20,HTDHS2012412012,2012,DHS,,,,,1
HTI,Camps,1095679,Median age at first sexual intercourse [Men]: 20-24,15.4,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M20,51704100,I,412013,1412013,Region,Camps,0,,0,1,SXAAFSMM20,HTDHS2012412013,2012,DHS,,,,,
HTI,Metropolitan area,1095711,Median age at first sexual intercourse [Men]: 25-29,15.7,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M25,51704110,I,412001,1412001,Region,Metropolitan area,0,,0,1,SXAAFSMM25,HTDHS2012412001,2012,DHS,,,,,1
HTI,Rest of West,1095705,Median age at first sexual intercourse [Men]: 25-29,16.6,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M25,51704110,I,412002,1412002,Region,Rest of West,0,,0,1,SXAAFSMM25,HTDHS2012412002,2012,DHS,,,,,1
HTI,South-East,1095722,Median age at first sexual intercourse [Men]: 25-29,16,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M25,51704110,I,412003,1412003,Region,South-East,0,,0,1,SXAAFSMM25,HTDHS2012412003,2012,DHS,,,,,1
HTI,North,1088103,Median age at first sexual intercourse [Men]: 25-29,15.6,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M25,51704110,I,412004,1412004,Region,North,0,,0,1,SXAAFSMM25,HTDHS2012412004,2012,DHS,,,,,1
HTI,North-East,5098697,Median age at first sexual intercourse [Men]: 25-29,16.9,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M25,51704110,I,412005,1412005,Region,North-East,0,,0,1,SXAAFSMM25,HTDHS2012412005,2012,DHS,,,,,1
HTI,Artibonite,1080442,Median age at first sexual intercourse [Men]: 25-29,16.4,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M25,51704110,I,412006,1412006,Region,Artibonite,0,,0,1,SXAAFSMM25,HTDHS2012412006,2012,DHS,,,,,1
HTI,Centre,6317030,Median age at first sexual intercourse [Men]: 25-29,16.6,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M25,51704110,I,412007,1412007,Region,Centre,0,,0,1,SXAAFSMM25,HTDHS2012412007,2012,DHS,,,,,1
HTI,South,1096113,Median age at first sexual intercourse [Men]: 25-29,15.9,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M25,51704110,I,412008,1412008,Region,South,0,,0,1,SXAAFSMM25,HTDHS2012412008,2012,DHS,,,,,1
HTI,Grande-Anse/Nippes,1080438,Median age at first sexual intercourse [Men]: 25-29,15.8,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M25,51704110,I,412009,1412009,Region,Grande-Anse/Nippes,0,,0,1,SXAAFSMM25,HTDHS2012412009,2012,DHS,,,,,
HTI,Grande-Anse,1095723,Median age at first sexual intercourse [Men]: 25-29,15.9,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M25,51704110,I,412010,1412010,Region,..Grande-Anse,0,,0,1,SXAAFSMM25,HTDHS2012412010,2012,DHS,,,,,1
HTI,Nippes,1095698,Median age at first sexual intercourse [Men]: 25-29,15.7,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M25,51704110,I,412011,1412011,Region,..Nippes,0,,0,1,SXAAFSMM25,HTDHS2012412011,2012,DHS,,,,,1
HTI,North-West,1096108,Median age at first sexual intercourse [Men]: 25-29,15.9,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M25,51704110,I,412012,1412012,Region,North-West,0,,0,1,SXAAFSMM25,HTDHS2012412012,2012,DHS,,,,,1
HTI,Camps,1095716,Median age at first sexual intercourse [Men]: 25-29,15.3,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M25,51704110,I,412013,1412013,Region,Camps,0,,0,1,SXAAFSMM25,HTDHS2012412013,2012,DHS,,,,,
HTI,Metropolitan area,1095712,Median age at first sexual intercourse [Men]: 30-34,16.3,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M30,51704120,I,412001,1412001,Region,Metropolitan area,0,,0,1,SXAAFSMM30,HTDHS2012412001,2012,DHS,,,,,1
HTI,Rest of West,1095706,Median age at first sexual intercourse [Men]: 30-34,16.6,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M30,51704120,I,412002,1412002,Region,Rest of West,0,,0,1,SXAAFSMM30,HTDHS2012412002,2012,DHS,,,,,1
HTI,South-East,1095740,Median age at first sexual intercourse [Men]: 30-34,16.3,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M30,51704120,I,412003,1412003,Region,South-East,0,,0,1,SXAAFSMM30,HTDHS2012412003,2012,DHS,,,,,1
HTI,North,1088104,Median age at first sexual intercourse [Men]: 30-34,15.9,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M30,51704120,I,412004,1412004,Region,North,0,,0,1,SXAAFSMM30,HTDHS2012412004,2012,DHS,,,,,1
HTI,North-East,5098698,Median age at first sexual intercourse [Men]: 30-34,16.9,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M30,51704120,I,412005,1412005,Region,North-East,0,,0,1,SXAAFSMM30,HTDHS2012412005,2012,DHS,,,,,1
HTI,Artibonite,1080443,Median age at first sexual intercourse [Men]: 30-34,16.7,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M30,51704120,I,412006,1412006,Region,Artibonite,0,,0,1,SXAAFSMM30,HTDHS2012412006,2012,DHS,,,,,1
HTI,Centre,6317031,Median age at first sexual intercourse [Men]: 30-34,16,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M30,51704120,I,412007,1412007,Region,Centre,0,,0,1,SXAAFSMM30,HTDHS2012412007,2012,DHS,,,,,1
HTI,South,1096114,Median age at first sexual intercourse [Men]: 30-34,16.5,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M30,51704120,I,412008,1412008,Region,South,0,,0,1,SXAAFSMM30,HTDHS2012412008,2012,DHS,,,,,1
HTI,Grande-Anse/Nippes,1080444,Median age at first sexual intercourse [Men]: 30-34,16.2,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M30,51704120,I,412009,1412009,Region,Grande-Anse/Nippes,0,,0,1,SXAAFSMM30,HTDHS2012412009,2012,DHS,,,,,
HTI,Grande-Anse,1095724,Median age at first sexual intercourse [Men]: 30-34,16.3,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M30,51704120,I,412010,1412010,Region,..Grande-Anse,0,,0,1,SXAAFSMM30,HTDHS2012412010,2012,DHS,,,,,1
HTI,Nippes,1095699,Median age at first sexual intercourse [Men]: 30-34,16.1,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M30,51704120,I,412011,1412011,Region,..Nippes,0,,0,1,SXAAFSMM30,HTDHS2012412011,2012,DHS,,,,,1
HTI,North-West,1096224,Median age at first sexual intercourse [Men]: 30-34,16.8,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M30,51704120,I,412012,1412012,Region,North-West,0,,0,1,SXAAFSMM30,HTDHS2012412012,2012,DHS,,,,,1
HTI,Camps,1095717,Median age at first sexual intercourse [Men]: 30-34,15.9,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M30,51704120,I,412013,1412013,Region,Camps,0,,0,1,SXAAFSMM30,HTDHS2012412013,2012,DHS,,,,,
HTI,Metropolitan area,1095713,Median age at first sexual intercourse [Men]: 35-39,16.3,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M35,51704130,I,412001,1412001,Region,Metropolitan area,0,,0,1,SXAAFSMM35,HTDHS2012412001,2012,DHS,,,,,1
HTI,Rest of West,1095707,Median age at first sexual intercourse [Men]: 35-39,16.8,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M35,51704130,I,412002,1412002,Region,Rest of West,0,,0,1,SXAAFSMM35,HTDHS2012412002,2012,DHS,,,,,1
HTI,South-East,1095741,Median age at first sexual intercourse [Men]: 35-39,16,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M35,51704130,I,412003,1412003,Region,South-East,0,,0,1,SXAAFSMM35,HTDHS2012412003,2012,DHS,,,,,1
HTI,North,1088105,Median age at first sexual intercourse [Men]: 35-39,16.6,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M35,51704130,I,412004,1412004,Region,North,0,,0,1,SXAAFSMM35,HTDHS2012412004,2012,DHS,,,,,1
HTI,North-East,5098699,Median age at first sexual intercourse [Men]: 35-39,17.2,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M35,51704130,I,412005,1412005,Region,North-East,0,,0,1,SXAAFSMM35,HTDHS2012412005,2012,DHS,,,,,1
HTI,Artibonite,1080462,Median age at first sexual intercourse [Men]: 35-39,16.5,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M35,51704130,I,412006,1412006,Region,Artibonite,0,,0,1,SXAAFSMM35,HTDHS2012412006,2012,DHS,,,,,1
HTI,Centre,6317032,Median age at first sexual intercourse [Men]: 35-39,17.2,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M35,51704130,I,412007,1412007,Region,Centre,0,,0,1,SXAAFSMM35,HTDHS2012412007,2012,DHS,,,,,1
HTI,South,1096115,Median age at first sexual intercourse [Men]: 35-39,16.2,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M35,51704130,I,412008,1412008,Region,South,0,,0,1,SXAAFSMM35,HTDHS2012412008,2012,DHS,,,,,1
HTI,Grande-Anse/Nippes,1080445,Median age at first sexual intercourse [Men]: 35-39,16.5,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M35,51704130,I,412009,1412009,Region,Grande-Anse/Nippes,0,,0,1,SXAAFSMM35,HTDHS2012412009,2012,DHS,,,,,
HTI,Grande-Anse,1095725,Median age at first sexual intercourse [Men]: 35-39,15.9,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M35,51704130,I,412010,1412010,Region,..Grande-Anse,0,,0,1,SXAAFSMM35,HTDHS2012412010,2012,DHS,,,,,1
HTI,Nippes,1095700,Median age at first sexual intercourse [Men]: 35-39,17.1,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M35,51704130,I,412011,1412011,Region,..Nippes,0,,0,1,SXAAFSMM35,HTDHS2012412011,2012,DHS,,,,,1
HTI,North-West,1096225,Median age at first sexual intercourse [Men]: 35-39,16.1,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M35,51704130,I,412012,1412012,Region,North-West,0,,0,1,SXAAFSMM35,HTDHS2012412012,2012,DHS,,,,,1
HTI,Camps,1095718,Median age at first sexual intercourse [Men]: 35-39,15.8,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M35,51704130,I,412013,1412013,Region,Camps,0,,0,1,SXAAFSMM35,HTDHS2012412013,2012,DHS,,,,,
HTI,Metropolitan area,1095714,Median age at first sexual intercourse [Men]: 40-44,16.7,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M40,51704140,I,412001,1412001,Region,Metropolitan area,0,,0,1,SXAAFSMM40,HTDHS2012412001,2012,DHS,,,,,1
HTI,Rest of West,1095708,Median age at first sexual intercourse [Men]: 40-44,16.7,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M40,51704140,I,412002,1412002,Region,Rest of West,0,,0,1,SXAAFSMM40,HTDHS2012412002,2012,DHS,,,,,1
HTI,South-East,1095742,Median age at first sexual intercourse [Men]: 40-44,16.9,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M40,51704140,I,412003,1412003,Region,South-East,0,,0,1,SXAAFSMM40,HTDHS2012412003,2012,DHS,,,,,1
HTI,North,1088106,Median age at first sexual intercourse [Men]: 40-44,16.5,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M40,51704140,I,412004,1412004,Region,North,0,,0,1,SXAAFSMM40,HTDHS2012412004,2012,DHS,,,,,1
HTI,North-East,5098700,Median age at first sexual intercourse [Men]: 40-44,18,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M40,51704140,I,412005,1412005,Region,North-East,0,,0,1,SXAAFSMM40,HTDHS2012412005,2012,DHS,,,,,1
HTI,Artibonite,1080463,Median age at first sexual intercourse [Men]: 40-44,17.4,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M40,51704140,I,412006,1412006,Region,Artibonite,0,,0,1,SXAAFSMM40,HTDHS2012412006,2012,DHS,,,,,1
HTI,Centre,6317033,Median age at first sexual intercourse [Men]: 40-44,17.5,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M40,51704140,I,412007,1412007,Region,Centre,0,,0,1,SXAAFSMM40,HTDHS2012412007,2012,DHS,,,,,1
HTI,South,1096116,Median age at first sexual intercourse [Men]: 40-44,17.1,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M40,51704140,I,412008,1412008,Region,South,0,,0,1,SXAAFSMM40,HTDHS2012412008,2012,DHS,,,,,1
HTI,Grande-Anse/Nippes,1080446,Median age at first sexual intercourse [Men]: 40-44,17.4,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M40,51704140,I,412009,1412009,Region,Grande-Anse/Nippes,0,,0,1,SXAAFSMM40,HTDHS2012412009,2012,DHS,,,,,
HTI,Grande-Anse,1095726,Median age at first sexual intercourse [Men]: 40-44,17.4,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M40,51704140,I,412010,1412010,Region,..Grande-Anse,0,,0,1,SXAAFSMM40,HTDHS2012412010,2012,DHS,,,,,1
HTI,Nippes,1095701,Median age at first sexual intercourse [Men]: 40-44,17.5,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M40,51704140,I,412011,1412011,Region,..Nippes,0,,0,1,SXAAFSMM40,HTDHS2012412011,2012,DHS,,,,,1
HTI,North-West,1096226,Median age at first sexual intercourse [Men]: 40-44,17.5,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M40,51704140,I,412012,1412012,Region,North-West,0,,0,1,SXAAFSMM40,HTDHS2012412012,2012,DHS,,,,,1
HTI,Camps,1095719,Median age at first sexual intercourse [Men]: 40-44,16.7,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M40,51704140,I,412013,1412013,Region,Camps,0,,0,1,SXAAFSMM40,HTDHS2012412013,2012,DHS,,,,,
HTI,Metropolitan area,1095666,Median age at first sexual intercourse [Men]: 45-49,16.7,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M45,51704150,I,412001,1412001,Region,Metropolitan area,0,,0,1,SXAAFSMM45,HTDHS2012412001,2012,DHS,,,,,1
HTI,Rest of West,1095669,Median age at first sexual intercourse [Men]: 45-49,16.7,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M45,51704150,I,412002,1412002,Region,Rest of West,0,,0,1,SXAAFSMM45,HTDHS2012412002,2012,DHS,,,,,1
HTI,South-East,1095709,Median age at first sexual intercourse [Men]: 45-49,18,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M45,51704150,I,412003,1412003,Region,South-East,0,,0,1,SXAAFSMM45,HTDHS2012412003,2012,DHS,,,,,1
HTI,North,1088115,Median age at first sexual intercourse [Men]: 45-49,16.5,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M45,51704150,I,412004,1412004,Region,North,0,,0,1,SXAAFSMM45,HTDHS2012412004,2012,DHS,,,,,1
HTI,North-East,5098695,Median age at first sexual intercourse [Men]: 45-49,17.5,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M45,51704150,I,412005,1412005,Region,North-East,0,,0,1,SXAAFSMM45,HTDHS2012412005,2012,DHS,,,,,1
HTI,Artibonite,1080433,Median age at first sexual intercourse [Men]: 45-49,17.3,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M45,51704150,I,412006,1412006,Region,Artibonite,0,,0,1,SXAAFSMM45,HTDHS2012412006,2012,DHS,,,,,1
HTI,Centre,6317028,Median age at first sexual intercourse [Men]: 45-49,16.6,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M45,51704150,I,412007,1412007,Region,Centre,0,,0,1,SXAAFSMM45,HTDHS2012412007,2012,DHS,,,,,1
HTI,South,1096103,Median age at first sexual intercourse [Men]: 45-49,17.2,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M45,51704150,I,412008,1412008,Region,South,0,,0,1,SXAAFSMM45,HTDHS2012412008,2012,DHS,,,,,1
HTI,Grande-Anse/Nippes,1080434,Median age at first sexual intercourse [Men]: 45-49,17.6,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M45,51704150,I,412009,1412009,Region,Grande-Anse/Nippes,0,,0,1,SXAAFSMM45,HTDHS2012412009,2012,DHS,,,,,
HTI,Grande-Anse,1095671,Median age at first sexual intercourse [Men]: 45-49,17.8,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M45,51704150,I,412010,1412010,Region,..Grande-Anse,0,,0,1,SXAAFSMM45,HTDHS2012412010,2012,DHS,,,,,1
HTI,Nippes,1095692,Median age at first sexual intercourse [Men]: 45-49,17,1,HT,Haiti,2012,HT2012DHS,SX_AAFS_M_M45,51704150,I,412011,1412011,Region,..Nippes,0,,0,1,SXAAFSMM45,HTDHS2012412011,2012,DHS,,,,,1
